"id","no.cap","sex","age","aktiv","date","cap.recap","comment","x.coord","y.coord","elev.map.b","Distance","body","proc","date.of.catch","id","diff.days","rel.bodywidth","st.date","day","day.from.1st.catch"
"3",2,"f","juvenil","","2016-03-30","r","died",738887.610689,326513.457641,221.046875,1.69247902989199,12.09,0,"2016-03-17","3",13,0.507082090337112,2016-03-17,13,0
"35",2,"f","juvenil","dig","2016-03-21","r","",738822.874873,326585.874324,243.731033325195,2.02396494579278,12.2,0,"2016-03-18","35",3,0.663526860088945,2016-03-17,4,1
"37",3,"f","juvenil","travelled","2016-03-30","r","",738782.846206,326601.167032,248.384063720703,9.40365766102416,10.69,0,"2016-03-18","37",12,-1.48403316104987,2016-03-17,13,1
"37",4,"f","juvenil","travelled","2016-04-07","r","",738782.445579,326607.945527,248.007171630859,6.78946204789178,10.69,0,"2016-03-18","37",8,-1.48403316104987,2016-03-17,21,1
"46",2,"f","juvenil","dicon","2016-05-02","r","",738906.509742,326539.884471,225.382843017578,5.44122570352062,10.67,0,"2016-03-21","46",42,-1.51247766464111,2016-03-17,46,4
"48",3,"f","juvenil","nest","2016-03-31","r","",738813.252615,326583.947558,239.74250793457,2.81342634551085,11.71,0,"2016-03-21","48",9,-0.0333634778964951,2016-03-17,14,4
"48",2,"f","juvenil","travelled","2016-03-30","r","",738812.321073,326586.602668,243.045669555664,2.27279617371275,11.71,0,"2016-03-21","48",1,-0.0333634778964951,2016-03-17,13,4
"55",2,"f","old","nest","2016-03-29","r","",738794.377926,326604.45763,248.702484130859,2.46714643681085,11.97,0,"2016-03-21","55",8,0.336415068789658,2016-03-17,12,4
"55",5,"f","old","nest","2016-04-01","r","",738794.279892,326606.013257,249.810302734375,3.05335079107382,11.97,0,"2016-03-21","55",1,0.336415068789658,2016-03-17,15,4
"55",6,"f","old","nest","2016-04-02","r","",738793.721792,326603.669032,249.765258789062,2.40943795633894,11.97,0,"2016-03-21","55",1,0.336415068789658,2016-03-17,16,4
"55",3,"f","old","nest","2016-03-30","r","",738794.776268,326602.684149,248.749801635742,1.81743559872551,11.97,0,"2016-03-21","55",1,0.336415068789658,2016-03-17,13,4
"55",4,"f","old","nest","2016-03-31","r","",738791.553919,326604.636889,249.646499633789,3.76737625031878,11.97,0,"2016-03-21","55",1,0.336415068789658,2016-03-17,14,4
"55",7,"f","old","travelled","2016-04-13","r","",738806.084329,326586.618496,241.950927734375,21.0580284308585,11.97,0,"2016-03-21","55",11,0.336415068789658,2016-03-17,27,4
"57",3,"f","juvenil","nest","2016-03-25","r","",738842.083851,326577.492799,238.805038452148,1.22315805207889,12.08,0,"2016-03-21","57",0.5,0.492859838541491,2016-03-17,8,4
"57",4,"f","juvenil","nest","2016-03-30","r","",738843.192149,326577.843427,239.363388061523,1.16228923166414,12.08,0,"2016-03-21","57",4,0.492859838541491,2016-03-17,13,4
"57",5,"f","juvenil","nest","2016-03-31","r","",738842.613648,326576.833565,238.708190917969,1.1636750383115,12.08,0,"2016-03-21","57",5,0.492859838541491,2016-03-17,14,4
"57",6,"f","juvenil","nest","2016-04-01","r","",739005.258996,326520.264963,224.40007019043,172.180140547135,12.08,0,"2016-03-21","57",1,0.492859838541491,2016-03-17,15,4
"57",7,"f","juvenil","nest","2016-04-02","r","",738843.497563,326577.291984,239.981597900391,171.497482792164,12.08,0,"2016-03-21","57",1,0.492859838541491,2016-03-17,16,4
"57",8,"f","juvenil","nest","2016-04-03","r","",738844.255145,326576.302566,238.055130004883,1.24598644059505,12.08,0,"2016-03-21","57",1,0.492859838541491,2016-03-17,17,4
"57",9,"f","juvenil","nest","2016-04-06","r","",738828.863419,326587.523067,244.263061523438,19.0450216804951,12.08,0,"2016-03-21","57",1,0.492859838541491,2016-03-17,20,4
"57",10,"f","juvenil","nest","2016-04-07","r","",738843.188746,326578.065821,239.363388061523,17.163325966364,12.08,0,"2016-03-21","57",3,0.492859838541491,2016-03-17,21,4
"57",11,"f","juvenil","nest","2016-04-11","r","",738838.469922,326580.774201,236.129348754883,5.44013917423064,12.08,0,"2016-03-21","57",1,0.492859838541491,2016-03-17,25,4
"57",12,"f","juvenil","nest","2016-04-12","r","",738791.05423,326593.618141,246.641098022461,49.1182499231452,12.08,0,"2016-03-21","57",4,0.492859838541491,2016-03-17,26,4
"57",2,"f","juvenil","dig","2016-03-21","r","",738842.102567,326576.269629,239.279815673828,3.23473003238151,12.08,0,"2016-03-21","57",1,0.492859838541491,2016-03-17,4,4
"68",2,"f","juvenil","travelled","2016-04-02","r","",738803.677856,326593.477533,246.564651489258,3.19364896912055,9.45,0,"2016-03-21","68",12,-3.24759238370691,2016-03-17,16,4
"68",3,"f","juvenil","travelled","2016-04-16","r","",738801.858509,326586.220193,242.708633422852,7.48096293260572,9.45,0,"2016-03-21","68",14,-3.24759238370691,2016-03-17,30,4
"72",2,"f","juvenil","nest","2016-03-24","r","",738802.182514,326599.015827,247.938125610352,14.1174502146778,10.59,0,"2016-03-21","72",3,-1.62625567900608,2016-03-17,7,4
"72",3,"f","juvenil","nest","2016-03-29","r","",738800.59715,326595.877328,246.037292480469,3.51573692897994,10.59,0,"2016-03-21","72",5,-1.62625567900608,2016-03-17,12,4
"83",5,"f","old","nest","2016-05-02","r","",738844.031825,326581.192974,235.977203369141,58.617571457165,12.15,0,"2016-03-22","83",15,0.592415601110841,2016-03-17,46,5
"83",2,"f","old","nest","2016-04-06","r","",738794.537779,326594.005085,245.262023925781,49.8841364809103,12.15,0,"2016-03-22","83",6,0.592415601110841,2016-03-17,20,5
"83",3,"f","old","travelled","2016-04-12","r","",738845.101628,326579.207325,235.180801391602,52.6780070176284,12.15,0,"2016-03-22","83",20,0.592415601110841,2016-03-17,26,5
"83",8,"f","old","travelled","2016-05-17","r","",738851.247782,326575.40856,236.624069213867,8.58124699334463,12.15,0,"2016-03-22","83",3,0.592415601110841,2016-03-17,61,5
"83",6,"f","old","travelled","2016-05-05","r","",738845.032505,326578.872597,237.976348876953,2.52663536454491,12.15,0,"2016-03-22","83",1,0.592415601110841,2016-03-17,49,5
"83",7,"f","old","travelled","2016-05-06","r","",738844.04884,326580.081002,236.488357543945,1.55795365920015,12.15,0,"2016-03-22","83",11,0.592415601110841,2016-03-17,50,5
"92",2,"f","juvenil","travelled","2016-05-04","r","",738900.002946,326528.440064,223.036636352539,105.045511689088,12.12,0,"2016-03-22","92",43,0.549748845723975,2016-03-17,48,5
"97",2,"f","juvenil","dig","2016-03-22","r","",738988.053543,326519.000231,224.121063232422,6.33373387855708,12.3,0,"2016-03-22","97",0.5,0.80574937804516,2016-03-17,5,5
"112",2,"f","juvenil","nest","2016-03-29","r","",738812.139214,326583.930527,241.539688110352,4.98060029296656,13.27,3.9,"2016-03-23","112",6,2.18530780222042,2016-03-17,12,6
"131",2,"f","intermediate","","2016-04-03","r","died",738848.255189,326407.081981,213.461196899414,4.22903450961153,10.55,0,"2016-03-24","131",10,-1.68314468618856,2016-03-17,17,7
"137",2,"f","juvenil","travelled","2016-03-25","r","",738809.720826,326591.567943,245.986633300781,3.70691191324333,11.23,0,"2016-03-24","137",1,-0.716031564086317,2016-03-17,8,7
"137",3,"f","juvenil","nest","2016-03-31","r","",738812.866173,326584.942656,247.315200805664,7.33307514002501,11.23,0,"2016-03-24","137",6,-0.716031564086317,2016-03-17,14,7
"137",5,"f","juvenil","","2016-04-06","r","",738805.201018,326581.266267,242.513107299805,2.49951870983914,11.23,0,"2016-03-24","137",0.5,-0.716031564086317,2016-03-17,20,7
"137",4,"f","juvenil","nest","2016-03-31","r","",738802.813857,326582.008319,249.187881469727,10.4705098021241,11.23,0,"2016-03-24","137",6,-0.716031564086317,2016-03-17,14,7
"139",2,"f","juvenil","nest","2016-03-31","r","",738798.676861,326600.074444,248.783676147461,3.17042674173427,10.35,0,"2016-03-24","139",7,-1.96758972210099,2016-03-17,14,7
"140",4,"f","juvenil","travelled","2016-04-02","r","",738799.305288,326592.965764,248.066040039062,2.92601374630176,10.15,0,"2016-03-24","140",1,-2.25203475801342,2016-03-17,16,7
"140",2,"f","juvenil","nest","2016-03-25","r","",738795.676687,326592.354153,247.460800170898,8.78731991764989,10.15,0,"2016-03-24","140",8,-2.25203475801342,2016-03-17,8,7
"140",3,"f","juvenil","travelled","2016-04-02","r","",738796.472772,326593.701007,246.407287597656,1.56433469718623,10.15,0,"2016-03-24","140",0.5,-2.25203475801342,2016-03-17,16,7
"144",2,"f","juvenil","travelled","2016-04-01","r","",738807.393805,326583.524272,246.046859741211,13.5834776183235,11.46,0,"2016-03-24","144",8,-0.388919772787027,2016-03-17,15,7
"145",2,"f","juvenil","nest","2016-03-29","r","",738802.306062,326595.792241,249.3994140625,1.96044118061473,10.3,0,"2016-03-24","145",5,-2.0387009810791,2016-03-17,12,7
"146",2,"f","old","nest","2016-03-30","r","",738845.046118,326577.983019,236.687194824219,34.2060624101117,11.81,0,"2016-03-24","146",6,0.108859040059717,2016-03-17,13,7
"147",4,"f","old","travelled","2016-04-07","r","",738833.418468,326585.813184,242.630355834961,11.5484698616944,12.22,0,"2016-03-24","147",10,0.69197136368019,2016-03-17,21,7
"147",3,"f","old","travelled","2016-04-06","r","",738821.898018,326586.637943,241.427490234375,23.7367621004152,12.22,0,"2016-03-24","147",3,0.69197136368019,2016-03-17,20,7
"147",2,"f","old","dig","2016-04-03","r","",738798.245209,326584.607805,246.427795410156,109.238419193568,12.22,0,"2016-03-24","147",1,0.69197136368019,2016-03-17,17,7
"157",2,"f","juvenil","nest","2016-03-30","r","",739004.096924,326518.578799,221.401290893555,3.26074157843245,10.41,0,"2016-03-25","157",5,-1.88225621132726,2016-03-17,13,8
"157",3,"f","juvenil","nest","2016-04-02","r","",739007.099344,326521.294184,225.877243041992,4.04767727214512,10.41,0,"2016-03-25","157",3,-1.88225621132726,2016-03-17,16,8
"157",4,"f","juvenil","nest","2016-04-03","r","",739006.686366,326519.17461,221.229385375977,2.15915792745792,10.41,0,"2016-03-25","157",1,-1.88225621132726,2016-03-17,17,8
"165",2,"f","juvenil","travelled","2016-03-25","r","",738795.416594,326594.797088,247.625381469727,7.46852574442145,11.59,0,"2016-03-25","165",0.5,-0.204030499443952,2016-03-17,8,8
"174",2,"f","old","nest","2016-03-29","r","",738844.732195,326579.090449,237.248016357422,1.55795366391939,12.1,0,"2016-03-25","174",4,0.521304342132733,2016-03-17,12,8
"186",3,"f","juvenil","nest","2016-04-06","r","",738794.128131,326591.663131,245.214218139648,8.45932796352495,12.02,0,"2016-03-25","186",4,0.407526327767763,2016-03-17,20,8
"186",4,"f","juvenil","travelled","2016-04-07","r","",738802.429004,326597.462471,244.211349487305,10.1247627985616,12.02,0,"2016-03-25","186",8,0.407526327767763,2016-03-17,21,8
"186",2,"f","juvenil","nest","2016-03-29","r","",738801.184159,326596.331199,246.910614013672,1.46260080382726,12.02,0,"2016-03-25","186",1,0.407526327767763,2016-03-17,12,8
"217",2,"f","juvenil","nest","2016-04-02","r","",738795.810936,326598.139817,247.097198486328,3.22865354280759,11.44,0,"2016-03-29","217",4,-0.417364276378272,2016-03-17,16,12
"217",3,"f","juvenil","travelled","2016-04-11","r","",738798.213498,326581.826737,244.430816650391,16.4869618012701,11.44,0,"2016-03-29","217",9,-0.417364276378272,2016-03-17,25,12
"241",2,"f","old","dicon","2016-04-16","r","",739017.169225,326498.870228,216.484252929688,6.60346568045968,12.61,0,"2016-03-29","241",18,1.24663918370942,2016-03-17,30,12
"241",5,"f","old","travelled","2016-05-23","r","",739017.154665,326494.977189,218.948425292969,4.77219581782541,12.61,0,"2016-03-29","241",18,1.24663918370942,2016-03-17,67,12
"241",3,"f","old","nest","2016-05-04","r","",739015.893714,326499.740459,216.718399047852,1.54389758156376,12.61,0,"2016-03-29","241",8,1.24663918370942,2016-03-17,48,12
"241",4,"f","old","dicon","2016-05-12","r","",739015.67444,326499.514651,216.718399047852,0.314714223510584,12.61,0,"2016-03-29","241",11,1.24663918370942,2016-03-17,56,12
"245",2,"f","old","monoc","2016-04-07","r","",738919.594584,326524.179914,224.077224731445,8.54629407694864,12.32,0,"2016-03-29","245",9,0.834193881636402,2016-03-17,21,12
"255",2,"f","juvenil","travelled","2016-04-11","r","",738870.39254,326580.929058,235.701705932617,8.36596803134885,11.03,0,"2016-03-30","255",12,-1.00047659999874,2016-03-17,25,13
"258",2,"f","juvenil","nest","2016-03-31","r","",738842.808041,326573.833511,236.750946044922,1.44270329310962,12.39,0,"2016-03-30","258",1,0.933749644205752,2016-03-17,14,13
"258",3,"f","juvenil","nest","2016-03-31","r","",738844.174112,326576.74622,235.418746948242,3.2167359508329,12.39,0,"2016-03-30","258",0.5,0.933749644205752,2016-03-17,14,13
"258",6,"f","juvenil","nest","2016-04-12","r","",738843.595611,326575.736358,236.068832397461,1.23490347079489,12.39,0,"2016-03-30","258",2,0.933749644205752,2016-03-17,26,13
"258",4,"f","juvenil","nest","2016-04-02","r","",738844.876184,326574.532497,238.947509765625,2.32209062444799,12.39,0,"2016-03-30","258",9,0.933749644205752,2016-03-17,16,13
"258",5,"f","juvenil","nest","2016-04-11","r","",738844.624578,326576.419443,238.055130004883,1.90340525526449,12.39,0,"2016-03-30","258",1,0.933749644205752,2016-03-17,25,13
"261",3,"f","juvenil","travelled","2016-04-02","r","",738821.179566,326585.069827,244.280471801758,9.78210790790842,11.72,0,"2016-03-30","261",0.5,-0.0191412261008741,2016-03-17,16,13
"261",4,"f","juvenil","travelled","2016-04-03","r","",738823.541212,326585.995741,238.322814941406,2.53634704245834,11.72,0,"2016-03-30","261",3,-0.0191412261008741,2016-03-17,17,13
"261",2,"f","juvenil","nest","2016-03-30","r","",738830.72419,326587.217865,243.547470092773,5.02851610551502,11.72,0,"2016-03-30","261",1,-0.0191412261008741,2016-03-17,13,13
"267",2,"f","juvenil","travelled","2016-04-01","r","",738810.01263,326591.906076,242.289413452148,1.23213331300751,11.33,0,"2016-03-30","267",2,-0.573809046130105,2016-03-17,15,13
"271",2,"f","juvenil","nest","2016-04-03","r","",738791.253612,326604.854743,252.242294311523,5.49463615574554,12.07,0,"2016-03-30","271",4,0.47863758674587,2016-03-17,17,13
"271",3,"f","juvenil","nest","2016-04-11","r","",738791.845723,326604.975021,249.240539550781,0.604125835490874,12.07,0,"2016-03-30","271",8,0.47863758674587,2016-03-17,25,13
"271",4,"f","juvenil","nest","2016-04-12","r","",738777.84811,326597.865132,245.448028564453,15.6978069629752,12.07,0,"2016-03-30","271",1,0.47863758674587,2016-03-17,26,13
"271",5,"f","juvenil","nest","2016-04-15","r","",738794.877105,326605.799944,248.517395019531,18.7845241347251,12.07,0,"2016-03-30","271",3,0.47863758674587,2016-03-17,29,13
"281",2,"f","juvenil","nest","2016-04-11","r","",738795.821139,326597.472634,248.117782592773,12.0501685431118,11.54,0,"2016-03-30","281",12,-0.275141758422059,2016-03-17,25,13
"281",3,"f","juvenil","nest","2016-04-11","r","",738792.921202,326597.761954,246.319076538086,2.91396389519226,11.54,0,"2016-03-30","281",0.5,-0.275141758422059,2016-03-17,25,13
"297",3,"f","juvenil","nest","2016-04-03","r","",739013.987943,326517.506972,224.093292236328,1.33641674742429,12.64,0,"2016-03-30","297",3,1.28930593909628,2016-03-17,17,13
"297",2,"f","juvenil","nest","2016-04-02","r","",739013.893258,326518.8402,226.208770751953,1.69416255115911,12.64,0,"2016-03-30","297",1,1.28930593909628,2016-03-17,16,13
"303",3,"f","old","nest","2016-04-12","r","",738959.285114,326531.016398,222.068359375,173.353371918738,11.87,0,"2016-03-30","303",2,0.194192550833443,2016-03-17,26,13
"303",4,"f","old","mate","2016-04-16","r","",738996.808049,326514.574256,219.342529296875,40.9620509082661,11.87,0,"2016-03-30","303",11,0.194192550833443,2016-03-17,30,13
"303",2,"f","old","travelled","2016-04-01","r","",738797.088693,326592.264524,246.101943969727,178.265503720362,11.87,0,"2016-03-30","303",4,0.194192550833443,2016-03-17,15,13
"303",6,"f","old","nest","2016-04-28","r","",738998.416426,326521.049861,219.457092285156,1.85956496458013,11.87,0,"2016-03-30","303",5,0.194192550833443,2016-03-17,42,13
"303",5,"f","old","dicon","2016-04-21","r","",739000.063068,326520.185315,224.40885925293,6.48602157813775,11.87,0,"2016-03-30","303",7,0.194192550833443,2016-03-17,35,13
"313",2,"f","juvenil","nest","2016-04-01","r","",738796.253494,326593.475207,248.325836181641,1.69402671836746,10.12,0,"2016-03-30","313",2,-2.29470151340028,2016-03-17,15,13
"316",2,"f","juvenil","nest","2016-03-31","r","",738791.999874,326599.749884,247.315719604492,4.83770312942852,10.67,0,"2016-03-30","316",1,-1.51247766464111,2016-03-17,14,13
"316",3,"f","juvenil","nest","2016-04-06","r","",738791.999874,326599.749884,247.315719604492,0,10.67,0,"2016-03-30","316",6,-1.51247766464111,2016-03-17,20,13
"318",2,"f","juvenil","nest","2016-04-06","r","",738797.212137,326603.611188,250.01887512207,8.64326638948231,12.52,0,"2016-03-30","318",7,1.11863891754883,2016-03-17,20,13
"318",3,"f","juvenil","nest","2016-04-06","r","",739019.27856,326516.253404,220.526718139648,238.601012061943,12.52,0,"2016-03-30","318",0.5,1.11863891754883,2016-03-17,20,13
"318",6,"f","juvenil","nest","2016-04-11","r","",738792.510957,326600.313816,250.484848022461,0.995586785424957,12.52,0,"2016-03-30","318",1,1.11863891754883,2016-03-17,25,13
"318",7,"f","juvenil","nest","2016-04-12","r","",738794.551887,326602.791941,245.166076660156,3.20996626697988,12.52,0,"2016-03-30","318",0.5,1.11863891754883,2016-03-17,26,13
"318",4,"f","juvenil","nest","2016-04-07","r","",738795.953688,326603.369496,248.80224609375,239.68446943801,12.52,0,"2016-03-30","318",4,1.11863891754883,2016-03-17,21,13
"318",5,"f","juvenil","nest","2016-04-07","r","",738793.394873,326600.772227,250.987075805664,3.64554071330246,12.52,0,"2016-03-30","318",1,1.11863891754883,2016-03-17,21,13
"318",8,"f","juvenil","nest","2016-04-15","r","",738799.182841,326600.971969,247.991409301758,4.97511309883664,12.52,0,"2016-03-30","318",3,1.11863891754883,2016-03-17,29,13
"319",2,"f","juvenil","nest","2016-04-13","r","",738790.637184,326596.614793,246.002807617188,5.04232454434958,12.38,0,"2016-03-30","319",14,0.919527392410131,2016-03-17,27,13
"320",2,"f","juvenil","travelled","2016-03-31","r","",738784.71037,326600.639422,250.018005371094,7.62111420236582,11.24,0,"2016-03-30","320",1,-0.701809312290696,2016-03-17,14,13
"320",3,"f","juvenil","travelled","2016-04-02","r","",738793.089465,326601.323673,250.987075805664,8.40592037909373,11.24,0,"2016-03-30","320",2,-0.701809312290696,2016-03-17,16,13
"322",2,"f","old","travelled","2016-05-03","r","",738940.79174,326512.047568,221.78044128418,177.543466720247,11.93,0,"2016-03-30","322",34,0.279526061607171,2016-03-17,47,13
"339",2,"f","intermediate","nest","2016-04-07","r","",738814.947308,326589.645869,245.185928344727,4.71614880599778,11.39,0,"2016-03-31","339",7,-0.488475535356377,2016-03-17,21,14
"339",3,"f","intermediate","dicon","2016-04-22","r","",738803.235897,326593.248327,245.816436767578,12.2513983751686,11.39,0,"2016-03-31","339",15,-0.488475535356377,2016-03-17,36,14
"343",2,"f","juvenil","travelled","2016-04-13","r","",738810.189387,326594.911809,243.855682373047,7.80346007414981,11.46,0,"2016-03-31","343",13,-0.388919772787027,2016-03-17,27,14
"349",2,"f","juvenil","travelled","2016-03-31","r","",738752.545363,326611.492435,251.419662475586,25.5944910844394,11.95,0,"2016-03-31","349",0.5,0.307970565198413,2016-03-17,14,14
"350",2,"f","intermediate","nest","2016-04-16","r","",738780.658517,326598.575445,246.29362487793,0.774856727952114,12.46,0,"2016-03-31","350",16,1.0333054067751,2016-03-17,30,14
"364",2,"f","intermediate","nest","2016-04-03","r","",738843.323587,326578.957671,239.723693847656,3.69640109677751,12.67,0,"2016-03-31","364",3,1.33197269448315,2016-03-17,17,14
"367",2,"f","juvenil","travelled","2016-04-01","r","",738818.566321,326586.03086,243.984832763672,8.32996835158736,11.43,0,"2016-03-31","367",1,-0.431586528173893,2016-03-17,15,14
"367",5,"f","juvenil","nest","2016-04-11","r","",738833.581162,326580.032061,236.275695800781,3.88810618675251,11.43,0,"2016-03-31","367",2,-0.431586528173893,2016-03-17,25,14
"367",3,"f","juvenil","nest","2016-04-03","r","",738835.232866,326578.833876,239.677108764648,18.1517687255554,11.43,0,"2016-03-31","367",8,-0.431586528173893,2016-03-17,17,14
"367",4,"f","juvenil","nest","2016-04-11","r","",738837.167867,326578.529812,235.95866394043,1.95849705733683,11.43,0,"2016-03-31","367",0.5,-0.431586528173893,2016-03-17,25,14
