"","id","lon","lat","ele","date","sex","age","body","proc"
"1616",1109,738823.11688675,326579.760745399,240.074921,"2016-04-28","m","juvenil",11.91,2.69
"1617",1109,738822.285082289,326580.749030101,242.046844,"2016-04-21","m","juvenil",11.91,2.69
"1618",1110,738814.143807743,326593.637616678,244.601929,"2016-04-21","f","juvenil",11.55,0
"1619",1111,738802.714610302,326593.35157722,244.177887,"2016-04-21","m","juvenil",12.61,3.92
"1620",1112,738802.329871554,326594.235479172,245.992554,"2016-04-21","m","juvenil",13.42,4.03
"1621",1112,738802.103790335,326594.454467961,252.002502,"2016-04-22","m","juvenil",13.42,4.03
"1622",1113,738803.450073516,326593.807719058,247.40062,"2016-04-21","f","juvenil",10.5,0
"1623",1114,738799.780054545,326600.75865597,249.73291,"2016-04-21","f","juvenil",10.81,0
"1624",1115,738790.417310118,326601.282808504,250.461243,"2016-04-21","f","intermediate",11.79,0
"1625",1116,738796.428556758,326596.592136829,249.699738,"2016-04-21","m","juvenil",12.67,3.85
"1626",1117,738875.238293031,326550.528045223,231.654922,"2016-04-21","f","juvenil",11.97,0
"1627",1118,738886.099964791,326544.243363651,230.324295,"2016-04-21","f","old",11.39,0
"1628",1119,738903.157956403,326526.041459943,225.658691,"2016-04-21","f","juvenil",12.04,0
"1629",1120,738939.796120318,326514.034336674,222.365585,"2016-04-21","f","juvenil",12.4,0
"1630",1121,738943.608983671,326512.3131707,220.283142,"2016-04-21","m","juvenil",13,4.18
"1631",1123,738966.988767876,326503.106161214,220.32135,"2016-04-21","f","juvenil",11.28,0
"1632",1124,738968.16448516,326503.902739528,218.029785,"2016-04-21","f","juvenil",13.2,0
"1633",1124,738963.428276715,326498.046557901,218.870911,"2016-04-21","f","juvenil",13.2,0
"1634",1125,738969.090781189,326491.904817452,217.53125,"2016-04-21","f","juvenil",11.83,0
"1635",1126,738998.110485054,326492.572005557,220.296478,"2016-04-21","f","juvenil",12.02,0
"1636",1127,739012.437249356,326487.897798667,219.662216,"2016-04-21","f","juvenil",12.16,0
"1637",1128,739012.345974368,326489.008632389,217.893738,"2016-04-21","f","juvenil",12.23,0
"1638",1129,739011.85238993,326516.361999347,221.340027,"2016-04-21","f","juvenil",12.77,0
"1639",1130,739000.772793415,326512.633008925,221.033493,"2016-04-21","f","juvenil",11.86,0
"1640",1131,738971.416343931,326519.412607111,222.825989,"2016-04-21","f","juvenil",10.57,0
"1641",1132,738972.237212935,326523.985341305,223.63797,"2016-04-21","f","juvenil",10.89,0
"1642",1133,738971.104098393,326520.408832182,225.114319,"2016-04-21","m","juvenil",10.58,1.14
"1643",1134,738970.953939379,326520.51775454,223.958221,"2016-04-21","m","juvenil",12.91,3.91
"1644",1135,738917.143676976,326533.930029676,226.830353,"2016-04-21","f","juvenil",11.45,0
"1645",1136,738898.342352019,326544.764463133,227.654205,"2016-04-21","m","juvenil",11.95,3.15
"1646",1137,738900.142533936,326543.568569628,227.473145,"2016-04-21","f","intermediate",12.46,0
"1647",1138,738838.036470831,326579.989005456,237.540451,"2016-04-21","f","juvenil",12.38,0
"1648",1139,738820.751677066,326593.627474825,241.689636,"2016-04-21","f","old",11.72,0
"1649",1139,738819.786731129,326593.612713453,245.197769,"2016-05-06","f","old",11.72,0
"1650",1140,738817.603541361,326595.581335844,240.623184,"2016-04-21","f","old",12.01,0
"1651",1140,739028.8154979,326514.063939655,221.883453,"2016-05-17","f","old",12.01,0
"1652",1140,738818.356013317,326594.925506775,245.247543,"2016-05-16","f","old",12.01,0
"1653",1141,738803.765688054,326592.589090054,244.96666,"2016-04-21","f","juvenil",12.5,0
"1654",1142,738783.000348271,326595.941894692,248.439957,"2016-04-21","m","juvenil",12.92,4.17
"1655",1142,738784.144875012,326603.633803206,247.313232,"2016-05-06","m","juvenil",12.92,4.17
"1656",1143,738782.767466514,326596.6056734,247.561707,"2016-04-21","m","juvenil",11.17,2.83
"1657",1144,738815.949206606,326577.537855618,239.402557,"2016-04-21","f","juvenil",11.43,0
"1658",1144,738814.651630953,326579.853696072,242.890137,"2016-05-06","f","juvenil",11.43,0
"1659",1145,738841.157607647,326565.244063428,232.45752,"2016-04-21","f","juvenil",11.86,0
"1660",1146,738934.362174397,326514.952111612,220.03302,"2016-04-21","f","juvenil",12.24,0
"1661",1147,738979.347315488,326505.742452882,219.173492,"2016-04-21","f","juvenil",12.11,0
"1662",1148,739028.385477279,326513.056336142,226.080627,"2016-04-22","f","intermediate",11.43,0
"1663",1149,739014.463851797,326505.835820017,225.459213,"2016-04-22","m","juvenil",12.39,3.23
"1664",1150,738983.283283722,326515.367976308,222.92485,"2016-04-22","f","juvenil",12.59,0
"1665",1151,738976.706949039,326518.1590003,225.457291,"2016-04-22","f","juvenil",12.01,0
"1666",1152,738965.396872515,326510.08883704,224.75882,"2016-04-22","m","juvenil",11.72,2.19
"1667",1153,738973.859784778,326515.00111744,225.464081,"2016-04-22","m","intermediate",11.73,2.31
"1668",1154,738941.747724954,326527.188580768,227.896637,"2016-04-22","m","juvenil",13.35,4.13
"1669",1155,738924.514326421,326532.59700676,228.761826,"2016-04-22","m","juvenil",12.52,3.37
"1670",1156,738911.489781799,326539.515835925,230.460602,"2016-04-22","m","juvenil",12.05,2.8
"1671",1157,738878.288114286,326564.700088443,233.44194,"2016-04-22","f","juvenil",11.96,0
"1672",1158,738860.874099619,326572.21917974,234.900238,"2016-04-22","f","juvenil",11.63,0
"1673",1159,738834.964249998,326581.832795375,241.879303,"2016-04-22","f","old",11.45,0
"1674",1160,738827.673464923,326592.509910074,245.236252,"2016-04-22","f","juvenil",11.99,0
"1675",1161,738827.875730406,326593.847684143,246.865799,"2016-04-22","f","juvenil",12.11,0
"1676",1162,738816.862657522,326571.21210111,243.945953,"2016-04-22","f","juvenil",12.24,0
"1677",1163,738850.624627621,326567.613393273,234.139023,"2016-04-22","f","juvenil",11.84,0
"1678",1164,738941.284799222,326508.940869016,221.949753,"2016-04-22","f","juvenil",12.32,0
"1679",1165,738967.324346725,326515.123419432,224.016083,"2016-04-22","f","juvenil",11.35,0
"1680",1166,738964.622223612,326512.190210283,222.743134,"2016-04-22","f","juvenil",12.1,0
"1681",1167,738979.212492595,326504.850600352,222.893585,"2016-04-22","f","juvenil",11.84,0
"1682",1168,739002.599183278,326495.198945996,222.379028,"2016-04-22","f","juvenil",12.68,0
"1683",1169,739003.562441058,326495.324934949,221.136536,"2016-04-22","f","old",12,0
"1684",1170,739011.230072356,326493.996573811,219.962799,"2016-04-22","f","juvenil",11.95,0
"1685",1170,739009.063826526,326494.853151509,219.40802,"2016-05-16","f","juvenil",11.95,0
"1686",1171,739014.56521297,326494.381373288,220.31897,"2016-04-22","m","juvenil",9.8,0.86
"1687",1172,739006.185367606,326508.267045761,221.509064,"2016-04-22","f","juvenil",12.02,0
"1688",1173,738988.908483889,326521.34902351,223.199341,"2016-04-22","m","juvenil",11.49,2.38
"1689",1174,738983.923309777,326522.051183578,226.448853,"2016-04-22","m","juvenil",12.48,3.85
"1690",1175,738917.170223342,326537.04468855,225.380173,"2016-04-22","m","juvenil",12.31,3.26
"1691",1175,738920.555432961,326529.310900379,223.189896,"2016-05-06","m","juvenil",12.31,3.26
"1692",1176,738913.233465526,326532.313023263,230.310028,"2016-04-22","m","juvenil",13.23,3.57
"1693",1177,738832.15088031,326591.021285054,246.411072,"2016-04-22","f","juvenil",11.14,0
"1694",1178,738830.212481348,326591.547745044,246.180695,"2016-04-22","m","juvenil",10.97,1.75
"1695",1179,738830.634652048,326588.217504951,246.289246,"2016-04-22","f","old",11.3,0
"1696",1180,738830.865838361,326587.664925461,246.620148,"2016-04-22","m","juvenil",11.15,1.69
"1697",1181,738808.754179299,326591.664380361,251.967178,"2016-04-22","f","juvenil",12.25,0
"1698",1181,738979.149789635,326484.718223136,218.625748,"2016-04-22","f","juvenil",12.25,0
"1699",1182,738805.555630873,326592.060350616,250.870926,"2016-04-22","m","juvenil",10.35,1.12
"1700",1182,738981.267566876,326491.868968526,217.787521,"2016-04-22","m","juvenil",10.35,1.12
"1701",1183,738804.804860784,326592.604984054,249.262726,"2016-04-22","m","juvenil",11.34,1.52
"1702",1183,738995.39984453,326490.194768233,217.870041,"2016-04-22","m","juvenil",11.34,1.52
"1703",1184,738780.648901802,326594.348812678,254.233932,"2016-04-22","f","old",12.72,0
"1704",1185,738797.205434965,326589.485727315,247.728394,"2016-04-22","f","juvenil",11.7,0
"1705",1186,738895.794452808,326536.606152459,225.745377,"2016-04-22","m","juvenil",13.42,3.76
"1706",1187,738926.822608146,326517.617214676,223.770142,"2016-04-22","f","juvenil",11.56,0
"1707",1187,738927.844763391,326518.745102794,223.687225,"2016-04-22","f","juvenil",11.56,0
"1708",1188,738783.121595947,326597.72332137,256.483124,"2016-04-22","m","juvenil",13.67,4.06
"1709",1188,738786.899239969,326593.443379037,249.979813,"2016-05-07","m","juvenil",13.67,4.06
"1710",1189,738940.990575755,326513.607740301,221.440887,"2016-04-22","m","juvenil",10.13,1.43
"1711",1190,738996.538829537,326488.543876724,219.004272,"2016-04-22","m","juvenil",11.53,2.23
"1712",1194,739016.915071822,326505.762176532,223.264725,"2016-04-23","f","juvenil",10.48,0
"1713",1194,739013.935733964,326506.383840094,220.846832,"2016-04-28","f","juvenil",10.48,0
"1714",1195,738992.127357956,326509.942357606,220.963547,"2016-04-23","f","juvenil",10.62,0
"1715",1196,738993.984930415,326519.536033554,227.475876,"2016-04-23","f","juvenil",10.54,0
"1716",1196,738993.667567927,326520.865848976,221.887985,"2016-05-06","f","juvenil",10.54,0
"1717",1197,738980.292977334,326521.550654318,227.744949,"2016-04-23","m","juvenil",12.2,3.2
"1718",1198,738800.02094617,326589.862457264,246.437698,"2016-04-23","f","juvenil",11.02,0
"1719",1199,738800.469707467,326589.646874105,248.811172,"2016-04-23","m","juvenil",12.03,2.57
"1720",1200,738788.942389024,326605.486738729,250.75705,"2016-04-23","m","juvenil",12.25,3.42
"1721",1201,738780.612609172,326601.57777165,250.974365,"2016-04-23","m","juvenil",11.78,2.35
"1722",1202,738823.397404787,326575.983444834,244.321243,"2016-04-23","m","juvenil",11.45,2.46
"1723",1203,738991.363105495,326521.05297484,227.108475,"2016-04-26","m","juvenil",11.65,2.64
"1724",1204,738939.998894374,326534.724976323,231.913132,"2016-04-26","f","juvenil",11.77,0
"1725",1205,738918.725591523,326537.290954532,227.207489,"2016-04-26","m","intermediate",12.3,3.43
"1726",1206,738833.778323121,326581.703427376,241.12178,"2016-04-26","m","intermediate",12.15,3.25
"1727",1207,738827.687700364,326586.726516244,241.941956,"2016-04-26","m","intermediate",11.67,3.37
"1728",1208,738795.054467183,326603.91185989,248.506897,"2016-04-26","m","juvenil",13.29,3.73
"1729",1209,738801.86240282,326595.674232322,246.512787,"2016-04-26","f","old",9.91,0
"1730",1210,738792.240663056,326603.423935038,250.124176,"2016-04-26","f","old",12.35,0
"1731",1211,738789.033620064,326604.375900887,246.506134,"2016-04-28","m","juvenil",13.58,4.1
"1732",1211,738789.85691316,326603.943597772,250.660065,"2016-04-26","m","juvenil",13.58,4.1
"1733",1212,738818.990805039,326577.695606517,242.918106,"2016-04-26","m","juvenil",11.21,1.64
"1734",1213,738836.672731779,326572.071285536,238.70369,"2016-04-26","f","juvenil",12.01,0
"1735",1214,738860.771595049,326569.214581853,235.182785,"2016-04-26","m","intermediate",12.47,3.77
"1736",1215,738936.432746982,326510.646118726,220.368576,"2016-04-26","f","juvenil",11.42,0
"1737",1216,738937.976198548,326511.670770247,222.844696,"2016-04-26","f","juvenil",11.82,0
"1738",1217,738947.644785612,326520.271849248,225.420624,"2016-04-26","f","old",11.85,0
"1739",1218,738944.360758332,326516.551172133,220.816772,"2016-04-26","m","intermediate",11.39,2.36
"1740",1219,738964.288568679,326509.73818536,221.11377,"2016-04-26","f","old",11.74,0
"1741",1220,738985.167754168,326503.829633465,219.079529,"2016-04-26","f","juvenil",11.12,0
"1742",1221,738995.940066624,326498.544795966,217.641449,"2016-04-26","f","juvenil",11.41,0
"1743",1222,739007.795134181,326495.278595938,220.111084,"2016-04-26","f","intermediate",12.46,0
"1744",1223,739010.448586123,326496.542729462,221.017609,"2016-04-26","f","intermediate",12.24,0
"1745",1224,739009.127826545,326495.521472443,222.47821,"2016-04-26","m","juvenil",12.88,3.6
"1746",1225,739015.642971692,326506.410013612,222.695587,"2016-04-26","f","juvenil",11.42,0
"1747",1226,739019.87630883,326491.793439978,221.803391,"2016-04-26","m","juvenil",11.86,3.39
"1748",1227,739021.863413648,326492.936139176,224.663971,"2016-04-26","f","old",11.25,0
"1749",1228,739043.531232801,326503.389714483,227.546906,"2016-04-26","m","juvenil",12.23,2.88
"1750",1229,739014.368385898,326512.062861927,223.883881,"2016-04-26","f","intermediate",12.52,0
"1751",1230,739009.835384944,326512.327038838,223.167374,"2016-04-26","f","old",11.81,0
"1752",1230,739008.992383168,326509.199862892,223.06572,"2016-04-28","f","old",11.81,0
"1753",1231,739000.582660686,326520.193279694,227.256775,"2016-04-26","m","juvenil",12.08,2.95
"1754",1232,738975.850298343,326515.921406612,222.278809,"2016-04-26","f","juvenil",12.24,0
"1755",1233,738975.763393767,326521.592463484,225.110016,"2016-04-26","f","intermediate",12.06,0
"1756",1234,738954.561817777,326529.164458954,225.38414,"2016-05-06","f","juvenil",12.13,0
"1757",1234,738953.988441442,326527.820994856,226.500641,"2016-04-26","f","juvenil",12.13,0
"1758",1235,738952.666949727,326531.693564781,228.363037,"2016-04-26","m","juvenil",10.92,1.25
"1759",1235,738930.237787378,326512.77569702,219.534531,"2016-05-06","m","juvenil",10.92,1.25
"1760",1236,738937.048535783,326533.456326853,226.401215,"2016-04-26","f","juvenil",11.39,0
"1761",1237,738923.595644093,326539.256334818,227.608917,"2016-04-26","f","juvenil",10.97,0
"1762",1238,738894.230912259,326546.592310602,230.232513,"2016-04-26","f","juvenil",12.19,0
"1763",1239,738837.519218578,326574.976042833,239.088425,"2016-04-26","f","intermediate",12.6,0
"1764",1240,738835.056121896,326575.828143001,237.766876,"2016-04-26","f","old",11.77,0
"1765",1241,738828.282588779,326591.518219313,238.781754,"2016-04-26","f","intermediate",11.86,0
"1766",1242,738811.386129174,326589.480172363,244.534378,"2016-04-26","m","juvenil",10.93,1.67
"1767",1243,738793.963177176,326602.449267702,250.114182,"2016-04-26","f","old",11.54,0
"1768",1244,738793.566536515,326604.111551313,251.211243,"2016-04-26","m","juvenil",10.75,1.68
"1769",1245,738799.355208835,326584.847227347,247.379089,"2016-04-26","m","old",12.54,3.85
"1770",1246,738909.736957704,326527.921772195,221.934036,"2016-04-26","f","intermediate",11.79,0
"1771",1247,738939.477066718,326515.475352231,219.858124,"2016-04-26","m","juvenil",12.4,3.79
"1772",1248,738947.230082658,326518.263476908,222.606964,"2016-04-26","m","juvenil",11.41,2.28
"1773",1248,738795.74121194,326602.698906246,244.663727,"2016-05-07","m","juvenil",11.41,2.28
"1774",1249,738947.569579688,326515.488095354,220.488922,"2016-04-26","f","juvenil",12.5,0
"1775",1250,738970.897280932,326504.834400829,219.852081,"2016-04-26","m","old",11.67,2.26
"1776",1251,739004.263038098,326502.898859088,217.90387,"2016-04-26","f","juvenil",12.3,0
"1777",1251,738793.031646366,326605.104380919,249.147186,"2016-04-28","f","juvenil",12.3,0
"1778",1252,739013.460606727,326513.161178101,226.139465,"2016-04-28","m","juvenil",11.16,1.83
"1779",1253,738974.014308544,326519.452417535,222.642242,"2016-04-28","m","juvenil",11.97,2.54
"1780",1254,738829.763719056,326591.763325905,243.668228,"2016-04-28","f","juvenil",12.26,0
"1781",1255,738813.28370496,326591.622440768,244.358383,"2016-04-28","f","old",12.12,0
"1782",1256,738812.806027844,326593.728376696,245.477676,"2016-04-28","f","old",10.7,0
"1783",1257,738798.857625907,326597.963965897,247.383881,"2016-04-28","f","intermediate",11.74,0
"1784",1257,738786.305427067,326593.434298562,244.666397,"2016-05-16","f","intermediate",11.74,0
"1785",1258,738841.19206458,326572.696551313,237.45253,"2016-04-28","m","juvenil",13.54,3.74
"1786",1259,738840.414701861,326570.126521035,236.044525,"2016-04-28","m","juvenil",11.93,2.05
"1787",1260,738860.416429633,326563.314311455,238.86792,"2016-04-28","f","old",10.35,0
"1788",1261,738930.416899171,326510.776421155,217.648758,"2016-04-28","f","juvenil",12.62,0
"1789",1262,738950.721209904,326513.311911212,219.61377,"2016-04-28","f","intermediate",12.54,0
"1790",1263,739017.807372393,326495.988205524,217.116776,"2016-04-28","f","juvenil",12.86,0
"1791",1264,739015.83731557,326493.733536007,218.562546,"2016-04-28","f","juvenil",12.35,0
"1792",1265,739034.896141459,326509.708246713,220.86673,"2016-04-28","f","juvenil",10.49,0
"1793",1266,739034.003704115,326509.805785118,220.353699,"2016-04-28","f","old",12.87,0
"1794",1266,739040.458102051,326510.127208622,221.915436,"2016-05-23","f","old",12.87,0
"1795",1267,739034.440544554,326510.368600345,221.795227,"2016-04-28","m","juvenil",12.88,3.73
"1796",1268,739034.511361964,326510.592132916,219.712082,"2016-04-28","f","intermediate",11.47,0
"1797",1269,739014.956951391,326502.729127001,218.91684,"2016-04-28","m","juvenil",12.32,3.55
"1798",1270,739006.296321965,326510.71565945,223.009308,"2016-04-28","m","juvenil",10.87,1.61
"1799",1271,738955.58810497,326525.176143409,223.01181,"2016-04-28","f","juvenil",11.4,0
"1800",1272,738953.898881638,326528.820632502,223.98233,"2016-04-28","m","juvenil",12.61,3.38
"1801",1273,738943.519945033,326532.665670409,223.543793,"2016-04-28","m","juvenil",10.99,1.47
"1802",1274,738916.677878129,326535.257575944,223.393356,"2016-04-28","m","juvenil",13.3,3.82
"1803",1275,738899.198010272,326542.219428303,228.158569,"2016-04-28","m","juvenil",12,3
"1804",1276,738883.813610787,326572.347857621,231.78154,"2016-04-28","m","juvenil",12.58,3.39
"1805",1277,738850.253905586,326577.284147118,237.621155,"2016-04-28","m","intermediate",12.53,3.95
"1806",1278,738829.742230657,326588.315074817,238.744171,"2016-04-28","f","old",12.17,0
"1807",1279,738793.108170439,326600.100502833,246.935699,"2016-04-28","m","juvenil",12.62,3.48
"1808",1280,738838.540313711,326571.321297501,230.678696,"2016-04-28","f","old",9.55,0
"1809",1281,738918.954083703,326532.06695876,221.528748,"2016-04-28","f","juvenil",12.16,0
"1810",1282,738953.323314161,326508.235504161,219.591095,"2016-04-28","m","juvenil",12.57,3.3
"1811",1283,738986.793948016,326504.299449627,217.341064,"2016-04-28","f","intermediate",12.45,0
"1812",1284,739018.33890115,326495.217791489,217.858841,"2016-04-28","m","juvenil",11.1,1.53
"1813",1285,739010.401931389,326514.115297078,220.923203,"2016-04-28","f","juvenil",9.84,0
"1814",1286,738976.900663213,326520.052765064,222.705261,"2016-05-23","m","juvenil",11.25,2.44
"1815",1286,739024.195420119,326510.322730748,223.057037,"2016-04-28","m","juvenil",11.25,2.44
"1816",1297,738840.614627535,326576.469307948,238.820847,"2016-05-06","m","old",9.83,0.87
"1817",1311,738815.652299341,326577.533313885,239.937988,"2016-05-12","f","intermediate",12.15,0
"1818",1336,738973.355737362,326523.668811343,223.571075,"2016-05-16","f","juvenil",11.3,0
"1819",1349,739009.429226052,326509.762676232,222.136047,"2016-05-07","f","juvenil",11.71,0
"1820",1357,738783.921606145,326608.524214149,245.721756,"2016-05-06","m","juvenil",12.93,3.94
"1821",1357,738776.472926831,326600.402241144,249.537201,"2016-05-07","m","juvenil",12.93,3.94
"1822",1363,738815.128079487,326587.535391395,250.015518,"2016-05-06","m","juvenil",13.34,4.21
"1823",1371,738835.330911866,326577.278250168,239.031052,"2016-05-06","f","juvenil",12.18,0
"1824",1372,738955.490758684,326521.837952908,221.969345,"2016-05-06","f","old",12.14,0
"1825",1385,739041.652566005,326509.700632987,222.275757,"2016-05-23","f","intermediate",12.22,0
"1826",1396,738790.342060463,326581.928805206,248.095795,"2016-05-19","f","juvenil",11.67,0
"1827",1401,738790.079162836,326579.700319171,247.901474,"2016-05-19","f","old",11.42,0
"1828",1417,739010.236429432,326515.224993048,219.555771,"2016-05-16","f","juvenil",12.05,0
"1829",1424,738913.413577198,326535.096363796,221.244781,"2016-05-07","f","juvenil",12.09,0
"1830",1432,738824.930482081,326592.245499526,242.966614,"2016-05-07","f","juvenil",12.25,0
"1831",1438,738794.98534242,326603.577132852,246.424515,"2016-05-07","f","intermediate",12.14,0
"1832",1438,739018.710176103,326504.899911566,219.291382,"2016-05-23","f","intermediate",12.14,0
"1833",1442,738800.48901773,326583.529888446,245.41684,"2016-05-16","f","juvenil",10.84,0
"1834",1443,738840.92748447,326570.579260335,237.560593,"2016-05-16","f","juvenil",12.47,0
"1835",1447,738963.038624387,326508.940470495,220.032181,"2016-05-19","f","juvenil",11.75,0
"1836",1449,738972.219961433,326515.420882421,219.942383,"2016-05-18","f","juvenil",11.65,0
"1837",1455,739016.597564399,326497.415560574,216.879547,"2016-05-07","f","juvenil",11.9,0
"1838",1486,738783.359578745,326596.725950802,246.500137,"2016-05-07","f","juvenil",12.18,0
"1839",1495,738983.88448346,326500.362044162,217.01004,"2016-05-07","f","juvenil",12.73,0
"1840",1499,738792.827672814,326603.877805288,252.001938,"2016-05-16","f","juvenil",12.42,0
"1841",1502,738966.003806532,326523.778602949,225.035706,"2016-05-06","f","intermediate",11.83,0
"1842",1516,738786.649353577,326595.219130467,245.40361,"2016-05-07","f","old",11.21,0
"1843",1518,738916.573393848,326522.68774361,222.287201,"2016-05-07","f","juvenil",11.67,0
"1844",1544,738774.50223291,326603.041468393,250.649124,"2016-05-06","m","juvenil",12.9,3.97
"1845",1548,738998.486308402,326516.490776821,221.462448,"2016-05-06","f","intermediate",11.03,0
"1846",1549,738997.476097258,326514.584495974,222.668945,"2016-05-06","m","juvenil",12.17,3.42
"1847",1550,738955.558411194,326531.96031011,223.857544,"2016-05-06","f","old",11.29,0
"1848",1551,738939.305298334,326536.382701353,225.757141,"2016-05-06","f","old",10.14,0
"1849",1552,738915.718031072,326534.909206955,223.124893,"2016-05-06","m","juvenil",13.18,3.6
"1850",1553,738910.189448288,326537.160234565,222.450317,"2016-05-06","m","intermediate",11.64,2.1
"1851",1554,738907.31772845,326540.452959629,222.824707,"2016-05-06","m","juvenil",12.99,4.16
"1852",1555,738897.87383711,326541.420590858,227.70224,"2016-05-06","f","old",11.52,0
"1853",1555,738901.092164915,326544.584119425,221.648926,"2016-05-12","f","old",11.52,0
"1854",1556,738840.263274376,326580.023077412,243.315735,"2016-05-06","f","old",12.45,0
"1855",1557,738828.827693486,326589.858209374,245.811035,"2016-05-06","m","juvenil",11.9,2.55
"1856",1558,738804.684713765,326595.606175405,246.289673,"2016-05-06","m","intermediate",13.06,3.6
"1857",1559,738788.191622225,326606.031374354,249.80011,"2016-05-06","m","intermediate",13.1,3.74
"1858",1560,738776.891082376,326602.188207465,244.884033,"2016-05-06","m","juvenil",11.79,2.52
"1859",1561,738814.437455279,326579.29430346,238.921524,"2016-05-06","m","juvenil",13.52,3.97
"1860",1562,738829.435923728,326569.513651679,238.868256,"2016-05-06","f","juvenil",10.9,0
"1861",1563,738960.36518747,326528.363586482,225.524811,"2016-05-06","f","old",12.37,0
"1862",1564,738944.199915417,326531.897523581,224.977859,"2016-05-06","f","old",11.63,0
"1863",1565,738942.021770264,326533.532506941,228.637375,"2016-05-06","m","juvenil",12.11,3.15
"1864",1565,738944.839983992,326538.580727058,224.763214,"2016-05-07","m","juvenil",12.11,3.15
"1865",1565,738934.734849603,326539.093275696,220.078613,"2016-05-07","m","juvenil",12.11,3.15
"1866",1566,738923.621189348,326537.58837653,228.346466,"2016-05-06","f","juvenil",12.93,0
"1867",1567,738839.676265783,326579.569202414,240.815552,"2016-05-06","f","juvenil",11.43,0
"1868",1568,738846.25586658,326576.555627736,240.569153,"2016-05-06","m","intermediate",11.77,2.32
"1869",1569,738824.758836339,326588.906174623,247.299484,"2016-05-06","m","juvenil",11.71,2.52
"1870",1570,738810.942470066,326589.362162841,249.652283,"2016-05-06","f","old",11.55,0
"1871",1571,738817.789567997,326578.567017226,248.24321,"2016-05-06","f","old",11.63,0
"1872",1572,738821.756529485,326571.620634459,245.662613,"2016-05-06","f","juvenil",11.75,0
"1873",1573,738819.913846592,326575.596484152,247.501114,"2016-05-06","m","intermediate",13.6,4.28
"1874",1574,738843.350387096,326567.502081725,236.239563,"2016-05-06","f","intermediate",12.32,0
"1875",1575,738856.090842925,326564.58279185,234.355972,"2016-05-06","m","juvenil",12.8,4.01
"1876",1576,738854.526971191,326564.892528899,234.785065,"2016-05-06","m","juvenil",13.93,4.09
"1877",1577,738896.793120941,326524.720550669,225.224182,"2016-05-06","m","juvenil",13.58,4.24
"1878",1578,738920.274552064,326523.41176419,224.799042,"2016-05-06","f","old",10.97,0
"1879",1579,738822.808529678,326590.211018004,247.976273,"2016-05-06","f","juvenil",10.57,0
"1880",1580,738935.545694848,326520.086511318,222.498535,"2016-05-06","f","juvenil",11.6,0
"1881",1581,738948.140277335,326512.160139235,224.314713,"2016-05-06","m","juvenil",10.18,0.7
"1882",1582,738949.020788198,326512.840968006,225.434616,"2016-05-06","f","juvenil",11.39,0
"1883",1583,738978.595564656,326501.504447138,224.955948,"2016-05-06","f","juvenil",12.93,0
"1884",1584,738988.717052598,326504.773816816,224.260864,"2016-05-06","f","juvenil",12.62,0
"1885",1585,738990.93782911,326500.358921708,225.300293,"2016-05-06","f","juvenil",12.74,0
"1886",1586,739009.34710085,326495.747280512,221.774109,"2016-05-06","f","juvenil",12,0
"1887",1587,739011.030476192,326497.330213081,225.543655,"2016-05-06","f","juvenil",10.91,0
"1888",1588,739021.156936959,326490.58961804,223.651062,"2016-05-06","f","intermediate",12.11,0
"1889",1589,739038.44191584,326501.198424652,216.360733,"2016-05-06","m","juvenil",11.89,2.68
"1890",1590,738993.62836778,326523.423384348,223.358948,"2016-05-06","m","juvenil",12.97,4.23
"1891",1591,738960.00694403,326532.362136706,224.671432,"2016-05-06","m","juvenil",12.08,3.26
"1892",1592,738917.416045713,326540.38515211,227.531921,"2016-05-06","m","juvenil",12.05,3.57
"1893",1593,738916.516803799,326540.927497491,227.424805,"2016-05-06","f","juvenil",12.57,0
"1894",1594,738842.362042007,326578.720511503,239.061432,"2016-05-06","m","juvenil",11.22,1.56
"1895",1595,738821.303123513,326581.846241188,244.117813,"2016-05-06","f","old",9.71,0
"1896",1596,738805.033249733,326587.380982442,244.653458,"2016-05-06","m","juvenil",12.18,3.22
"1897",1597,738804.691516787,326595.16138627,243.326157,"2016-05-06","f","old",12.19,0
"1898",1598,738784.564207572,326595.632138312,247.648438,"2016-05-06","f","juvenil",12.06,0
"1899",1599,738843.693658982,326574.180732022,238.079895,"2016-05-06","f","juvenil",11.92,0
"1900",1600,738949.506311587,326515.07287197,217.942932,"2016-05-06","m","juvenil",13.09,3.76
"1901",1601,739002.787005271,326502.320116507,215.660431,"2016-05-06","f","juvenil",12.48,0
"1902",1602,739004.843223768,326503.797539287,217.342392,"2016-05-06","m","juvenil",12.6,3.6
"1903",1602,739019.197378383,326507.020624098,221.309174,"2016-05-19","m","juvenil",12.6,3.6
"1904",1602,739018.279368594,326508.786122547,219.669342,"2016-05-16","m","juvenil",12.6,3.6
"1905",1603,739012.218900686,326492.454606654,220.883942,"2016-05-06","f","intermediate",12.4,0
"1906",1604,739037.029882575,326501.287994636,221.198059,"2016-05-07","f","old",10.52,0
"1907",1605,739015.158395794,326508.960720739,216.722961,"2016-05-07","f","juvenil",12.03,0
"1908",1606,738992.654710433,326514.288149365,220.413925,"2016-05-07","f","juvenil",11.86,0
"1909",1607,738961.04930471,326522.479233106,219.652863,"2016-05-07","m","juvenil",11.81,2.76
"1910",1608,738943.596857027,326537.338227422,229.470703,"2016-05-07","m","juvenil",12.51,3.6
