"X","ID","sex","B.width","Tusk","days","Age","no.recaptures","tot.dist","max.dist","dist.a.day","rel.bodywidth"
225,714,"m",13.04,4.02,4,"juvenil",1,4.70783803624964,4.70783803624964,1.17695950906241,0.900947713225069
226,718,"m",11.62,2.6,1,"old",1,1.23974998717313,1.23974998717313,1.23974998717313,-0.683897881090328
227,725,"m",11.89,2.95,22,"juvenil",2,36.4221482956121,21.2534460579771,1.6555521952551,-0.382554000481061
229,741,"m",12.09,3.33,4,"juvenil",3,11.8557038867829,6.78707155418918,2.96392597169572,-0.159336311140865
230,746,"m",10.96,1.75,11,"intermediate",3,15.8819343182149,7.98927471467943,1.44381221074681,-1.42051625591298
231,747,"m",12.72,3.77,0,"juvenil",1,2.656736650738,2.656736650738,Inf,0.543799410280756
232,749,"m",13.35,3.94,9,"old",1,6.74631577016974,6.74631577016974,0.749590641129971,1.24693513170237
233,750,"m",12.15,3.74,4,"juvenil",3,4.84085144776067,2.52115994418635,1.21021286194017,-0.0923710043388055
237,769,"m",12.94,3.51,4,"old",1,3.79207147673973,3.79207147673973,0.948017869184932,0.789338868554971
238,774,"m",12.36,3.47,4,"old",3,7.49165713359317,3.04971425858502,1.87291428339829,0.1420075694684
239,785,"m",11.89,2.69,10,"old",1,21.4932435097438,21.4932435097438,2.14932435097438,-0.382554000481061
241,792,"m",11.02,1.57,3,"juvenil",1,44.8502471825389,44.8502471825389,14.9500823941796,-1.35355094911092
243,817,"m",13.2,3.95,22,"intermediate",1,3.95225599398716,3.95225599398716,0.179647999726689,1.07952186469723
244,819,"m",11.72,1.85,2,"intermediate",1,14.3760224702692,14.3760224702692,7.1880112351346,-0.572289036420228
247,822,"m",11.37,1.89,13,"juvenil",3,42.9795681438953,23.1006902679107,3.30612062645348,-0.962919992765574
249,828,"m",13.26,4.08,21,"old",2,15.8346212581355,12.058378064691,0.754029583720738,1.14648717149929
250,846,"m",12.06,3.18,8,"juvenil",1,10.8068786616999,10.8068786616999,1.35085983271249,-0.192818964541894
253,856,"m",12.18,2.9,22,"juvenil",3,34.7274518564976,18.335225321867,1.57852053893171,-0.0588883509377767
254,861,"m",12.45,3.98,2,"juvenil",1,10.8839136428807,10.8839136428807,5.44195682144035,0.242455529671488
255,862,"m",11.65,2.23,19,"old",3,158.704421555872,128.586810903977,8.35286429241432,-0.650415227689297
256,863,"m",12.96,3.57,20,"old",1,6.49182712287303,6.49182712287303,0.324591356143651,0.811660637488992
257,868,"m",12.08,3.03,20,"juvenil",1,79.7161262863415,79.7161262863415,3.98580631431708,-0.170497195607875
258,870,"m",12.61,3.75,13,"juvenil",1,2.78935897854792,2.78935897854792,0.214566075272917,0.421029681143646
259,873,"m",13.02,3.76,11,"juvenil",1,5.49798861855074,5.49798861855074,0.499817147140976,0.87862594429105
263,895,"m",12.12,2.41,0,"juvenil",1,12.017681004737,12.017681004737,Inf,-0.125853657739836
264,897,"m",11.15,1.71,1,"juvenil",1,12.1488134489534,12.1488134489534,12.1488134489534,-1.20845945103979
265,903,"m",13.45,4.12,27,"juvenil",2,12.8153034889156,12.4142209722066,0.474640869959837,1.35854397637247
266,906,"m",12.29,3.21,0,"juvenil",1,3.55905200018976,3.55905200018976,Inf,0.0638813781993309
267,907,"m",12.71,3.45,6,"juvenil",2,1.45881775736469,0.774859410338061,0.243136292894115,0.532638525813746
270,920,"m",12.4,3.91,19,"old",1,7.15972708755937,7.15972708755937,0.376827741450493,0.18665110733644
271,924,"m",12.39,3.61,1,"intermediate",1,17.3798980686641,17.3798980686641,17.3798980686641,0.175490222869431
272,927,"m",11.25,1.59,20,"intermediate",1,8.67044287956853,8.67044287956853,0.433522143978426,-1.09685060636969
273,933,"m",13.15,3.9,10,"juvenil",1,142.621951218808,142.621951218808,14.2621951218808,1.02371744236218
275,952,"m",11.75,2.13,26,"juvenil",1,23.2105320622517,23.2105320622517,0.892712771625065,-0.538806383019199
277,963,"m",10.41,1.33,4,"juvenil",1,11.6544867649514,11.6544867649514,2.91362169123785,-2.03436490159852
278,964,"m",12.93,3.8,10,"juvenil",2,7.58518337861763,4.24422403403274,0.758518337861763,0.778177984087961
279,976,"m",12.21,2.2,18,"juvenil",1,22.2907287129178,22.2907287129178,1.23837381738432,-0.0254056975367459
280,977,"m",13,3.85,4,"intermediate",1,7.29198200220199,7.29198200220199,1.8229955005505,0.85630417535703
281,979,"m",12.09,3.09,4,"old",1,17.2360479619091,17.2360479619091,4.30901199047728,-0.159336311140865
282,980,"m",11.3,1.92,18,"old",1,12.0758393837596,12.0758393837596,0.670879965764422,-1.04104618403464
284,1056,"m",12.29,3.41,0,"intermediate",1,1.89087631996883,1.89087631996883,Inf,0.0638813781993309
286,1069,"m",12.22,3.18,8,"juvenil",1,243.918497140559,243.918497140559,30.4898121425699,-0.0142448130697363
288,1073,"m",12.34,3.49,14,"juvenil",1,5.26874301512367,5.26874301512367,0.376338786794548,0.119685800534381
291,1082,"m",10.4,0.99,6,"juvenil",1,28.7121113236378,28.7121113236378,4.78535188727297,-2.04552578606553
292,1085,"m",12.19,3.33,1,"juvenil",1,8.09990955051599,8.09990955051599,8.09990955051599,-0.0477274664707671
293,1087,"m",12.86,3.68,8,"juvenil",1,9.62769177730616,9.62769177730616,1.20346147216327,0.700051792818892
294,1094,"m",11.92,2.45,12,"juvenil",1,11.643957935004,11.643957935004,0.970329827917,-0.349071347080032
295,1109,"m",11.91,2.69,7,"juvenil",2,2.44420079893486,1.35280697242127,0.34917154270498,-0.360232231547042
296,1112,"m",13.42,4.03,1,"juvenil",1,0.314712402324146,0.314712402324146,0.314712402324146,1.32506132297144
300,1134,"m",12.91,3.91,14,"juvenil",1,30.6250577968883,30.6250577968883,2.18750412834916,0.755856215153942
303,1142,"m",12.92,4.17,15,"juvenil",1,7.77560533580612,7.77560533580612,0.518373689053741,0.767017099620952
306,1175,"m",12.31,3.26,14,"juvenil",1,8.44115417304759,8.44115417304759,0.602939583789113,0.0862031471333521
307,1188,"m",13.67,4.06,15,"juvenil",1,159.128049089078,159.128049089078,10.6085366059385,1.60408343464669
312,1211,"m",13.58,4.1,2,"juvenil",1,0.929771400301171,0.929771400301171,0.464885700150586,1.5036354744436
315,1224,"m",12.88,3.6,9,"juvenil",1,5.49481415104654,5.49481415104654,0.610534905671838,0.722373561752913
318,1235,"m",10.92,1.25,10,"juvenil",1,29.3382861040029,29.3382861040029,2.93382861040029,-1.46515979378102
320,1244,"m",10.75,1.68,6,"juvenil",1,5.87864978999332,5.87864978999332,0.979774964998887,-1.65489482972018
321,1248,"m",11.41,2.28,11,"juvenil",1,173.408750383535,173.408750383535,15.7644318530486,-0.918276454897534
325,1267,"m",12.88,3.73,4,"juvenil",1,0.927403822364752,0.927403822364752,0.231850955591188,0.722373561752913
327,1282,"m",12.57,3.3,5,"juvenil",1,15.6282731672891,15.6282731672891,3.12565463345782,0.376386143275608
328,1286,"m",11.25,2.44,25,"juvenil",1,48.2791592145265,48.2791592145265,1.93116636858106,-1.09685060636969
329,1288,"m",9.79,1.19,0,"juvenil",1,0,0,NA,-2.72633973855313
331,1297,"m",9.83,0.87,4,"old",1,7.93183917599422,7.93183917599422,1.98295979399856,-2.68169620068509
333,1321,"m",12.35,3.66,2,"juvenil",1,1.45315350235842,1.45315350235842,0.72657675117921,0.13084668500139
336,1357,"m",12.93,3.94,4,"juvenil",2,30.4518922950191,19.4328885654019,7.61297307375477,0.778177984087961
338,1363,"m",13.34,4.21,3,"juvenil",1,35.7452986715276,35.7452986715276,11.9150995571759,1.23577424723536
339,1369,"m",13.12,3.85,1,"intermediate",1,5.26492109998193,5.26492109998193,5.26492109998193,0.990234788961148
356,1485,"m",11.24,1.94,1,"juvenil",1,3.33083807680696,3.33083807680696,3.33083807680696,-1.1080114908367
363,1544,"m",12.9,3.97,1,"juvenil",1,1.20825304088061,1.20825304088061,1.20825304088061,0.744695330686932
365,1565,"m",12.11,3.15,1,"juvenil",2,15.8977062325693,10.1168424048004,15.8977062325693,-0.137014542206846
366,1602,"m",12.6,3.6,13,"juvenil",2,16.3201789213947,14.3305253800119,1.25539837856882,0.409868796676636
374,1653,"m",10.68,1.02,9,"juvenil",2,5.92801480954653,3.20006798439527,0.658668312171837,-1.73302102098925
377,1715,"m",13.25,4.3,2,"juvenil",1,1.44745501017458,1.44745501017458,0.72372750508729,1.13532628703228
378,1738,"m",12.7,3.7,1,"juvenil",1,1.536092951546,1.536092951546,1.536092951546,0.521477641346734
711,7,"m",12.58,3.78,0,"juvenil",0,0,0,NA,0.387547027742617
814,8,"m",12.48,3.22,0,"juvenil",0,0,0,NA,0.275938183072519
912,9,"m",12.36,2.92,0,"juvenil",0,0,0,NA,0.1420075694684
1311,13,"m",12.15,3.53,0,"juvenil",0,0,0,NA,-0.0923710043388055
1516,15,"m",12.63,3.54,0,"juvenil",0,0,0,NA,0.443351450077667
1810,18,"m",13.44,3.81,0,"juvenil",0,0,0,NA,1.34738309190546
1910,19,"m",12.06,3.31,0,"juvenil",0,0,0,NA,-0.192818964541894
2010,20,"m",12.32,3.81,0,"juvenil",0,0,0,NA,0.0973640316003617
2110,21,"m",12.04,3.16,0,"juvenil",0,0,0,NA,-0.215140733475915
2310,23,"m",12.03,3.18,0,"juvenil",0,0,0,NA,-0.226301617942925
2410,24,"m",12.57,3.88,0,"juvenil",0,0,0,NA,0.376386143275608
2510,25,"m",11.32,1.77,0,"juvenil",0,0,0,NA,-1.01872441510062
2610,26,"m",12,3.21,0,"juvenil",0,0,0,NA,-0.259784271343953
2710,27,"m",12.6,4.07,0,"juvenil",0,0,0,NA,0.409868796676636
2910,29,"m",13.6,4.21,0,"juvenil",0,0,0,NA,1.52595724337762
3010,30,"m",12.83,3.9,0,"juvenil",0,0,0,NA,0.666569139417863
3110,31,"m",12.53,3.87,0,"juvenil",0,0,0,NA,0.331742605407567
3310,33,"m",12.79,3.91,0,"juvenil",0,0,0,NA,0.621925601549823
402,40,"m",12.71,4.92,0,"juvenil",0,0,0,NA,0.532638525813746
421,42,"m",11.43,1.78,0,"juvenil",0,0,0,NA,-0.895954685963515
438,43,"m",12.1,3.2,0,"juvenil",0,0,0,NA,-0.148175426673855
444,44,"m",11.96,4.05,0,"juvenil",0,0,0,NA,-0.304427809211992
475,47,"m",12.09,3.64,0,"juvenil",0,0,0,NA,-0.159336311140865
594,59,"m",13.32,3.55,0,"juvenil",0,0,0,NA,1.21345247830135
602,60,"m",12.06,3.56,0,"juvenil",0,0,0,NA,-0.192818964541894
616,61,"m",13.63,4.18,0,"juvenil",0,0,0,NA,1.55943989677865
623,62,"m",12.28,3.35,0,"juvenil",0,0,0,NA,0.0527204937323213
643,64,"m",13.33,4.35,0,"juvenil",0,0,0,NA,1.22461336276836
672,67,"m",11.19,2.12,0,"juvenil",0,0,0,NA,-1.16381591317175
741,74,"m",14.01,4.22,0,"juvenil",0,0,0,NA,1.98355350652502
785,78,"m",10.27,0.96,0,"juvenil",0,0,0,NA,-2.19061728413666
792,79,"m",11.94,3.2,0,"juvenil",0,0,0,NA,-0.326749578146013
8010,80,"m",13.5,4.05,0,"juvenil",0,0,0,NA,1.41434839870752
817,81,"m",10.49,1.32,0,"juvenil",0,0,0,NA,-1.94507782586244
821,82,"m",12.58,3.39,0,"juvenil",0,0,0,NA,0.387547027742617
861,86,"m",13.06,3.99,0,"juvenil",0,0,0,NA,0.92326948215909
887,88,"m",10.61,1.19,0,"juvenil",0,0,0,NA,-1.81114721225832
903,90,"m",12.24,3.45,0,"juvenil",0,0,0,NA,0.00807695586428287
933,93,"m",11.7,3.04,0,"juvenil",0,0,0,NA,-0.594610805354249
952,95,"m",11.71,3.35,0,"juvenil",0,0,0,NA,-0.583449920887238
963,96,"m",13.49,4.25,0,"juvenil",0,0,0,NA,1.40318751424051
991,99,"m",12.98,3.24,0,"juvenil",0,0,0,NA,0.833982406423011
1001,100,"m",12.86,3.92,0,"juvenil",0,0,0,NA,0.700051792818892
1011,101,"m",12.31,3.71,0,"juvenil",0,0,0,NA,0.0862031471333521
1021,102,"m",12.38,3.94,0,"juvenil",0,0,0,NA,0.164329338402421
1051,105,"m",11.92,3.13,0,"juvenil",0,0,0,NA,-0.349071347080032
1082,108,"m",13.27,3.75,0,"juvenil",0,0,0,NA,1.1576480559663
1091,109,"m",13.52,3.97,0,"juvenil",0,0,0,NA,1.43667016764154
11010,110,"m",13.15,4.11,0,"juvenil",0,0,0,NA,1.02371744236218
11510,115,"m",11.93,2.78,0,"juvenil",0,0,0,NA,-0.337910462613023
11610,116,"m",13.3,3.97,0,"juvenil",0,0,0,NA,1.19113070936733
1175,117,"m",12.56,3.74,0,"juvenil",0,0,0,NA,0.365225258808598
1188,118,"m",12.5,2.85,0,"juvenil",0,0,0,NA,0.298259952006538
1192,119,"m",11.17,1.56,0,"juvenil",0,0,0,NA,-1.18613768210577
12010,120,"m",13.25,3.6,0,"juvenil",0,0,0,NA,1.13532628703228
1221,122,"m",13.26,3.75,0,"juvenil",0,0,0,NA,1.14648717149929
1243,124,"m",13.26,3.94,0,"juvenil",0,0,0,NA,1.14648717149929
1266,126,"m",13.04,3.51,0,"juvenil",0,0,0,NA,0.900947713225069
1271,127,"m",12.62,3.47,0,"juvenil",0,0,0,NA,0.432190565610656
1282,128,"m",13.15,3.77,0,"juvenil",0,0,0,NA,1.02371744236218
1308,130,"m",12.46,3.41,0,"juvenil",0,0,0,NA,0.2536164141385
1341,134,"m",12.65,3.66,0,"juvenil",0,0,0,NA,0.465673219011686
1363,136,"m",12.6,2.88,0,"juvenil",0,0,0,NA,0.409868796676636
1483,148,"m",11.6,2.04,0,"juvenil",0,0,0,NA,-0.706219650024348
1526,152,"m",12.15,3.3,0,"juvenil",0,0,0,NA,-0.0923710043388055
1531,153,"m",12.65,3.17,0,"juvenil",0,0,0,NA,0.465673219011686
1581,158,"m",12.86,3.8,0,"juvenil",0,0,0,NA,0.700051792818892
15910,159,"m",11.84,2.67,0,"juvenil",0,0,0,NA,-0.438358422816111
16710,167,"m",13.18,3.74,0,"juvenil",0,0,0,NA,1.05720009576321
1691,169,"m",13.31,3.43,0,"juvenil",0,0,0,NA,1.20229159383434
1715,171,"m",12.41,3.04,0,"old",0,0,0,NA,0.19781199180345
1752,175,"m",12.26,3.18,0,"juvenil",0,0,0,NA,0.0303987247983021
1766,176,"m",11.96,2.59,0,"juvenil",0,0,0,NA,-0.304427809211992
17710,177,"m",11.34,1.2,0,"juvenil",0,0,0,NA,-0.996402646166603
1801,180,"m",11.81,3.05,0,"juvenil",0,0,0,NA,-0.47184107621714
1821,182,"m",10.69,1.08,0,"old",0,0,0,NA,-1.72186013652224
1881,188,"m",12.25,2.78,0,"juvenil",0,0,0,NA,0.0192378403312925
1891,189,"m",10.34,1.19,0,"juvenil",0,0,0,NA,-2.11249109286759
1931,193,"m",12.26,3.01,0,"juvenil",0,0,0,NA,0.0303987247983021
1951,195,"m",13.06,3.63,0,"juvenil",0,0,0,NA,0.92326948215909
1971,197,"m",13.78,3.97,0,"juvenil",0,0,0,NA,1.7268531637838
1981,198,"m",13.55,3.92,0,"juvenil",0,0,0,NA,1.47015282104257
2011,201,"m",13.05,3.6,0,"juvenil",0,0,0,NA,0.91210859769208
2111,211,"m",10.79,1.13,0,"juvenil",0,0,0,NA,-1.61025129185214
2141,214,"m",12.48,3.32,0,"juvenil",0,0,0,NA,0.275938183072519
2261,226,"m",11.61,2,0,"juvenil",0,0,0,NA,-0.695058765557338
2301,230,"m",13.19,4.05,0,"juvenil",0,0,0,NA,1.06836098023022
2331,233,"m",10.51,1.44,0,"juvenil",0,0,0,NA,-1.92275605692842
2341,234,"m",12.57,3.93,0,"juvenil",0,0,0,NA,0.376386143275608
2361,236,"m",13.46,4.01,0,"juvenil",0,0,0,NA,1.36970486083948
2371,237,"m",12.98,4.04,0,"juvenil",0,0,0,NA,0.833982406423011
2381,238,"m",12.36,3.91,0,"juvenil",0,0,0,NA,0.1420075694684
2391,239,"m",11.24,2.2,0,"old",0,0,0,NA,-1.1080114908367
2401,240,"m",12.89,3.97,0,"juvenil",0,0,0,NA,0.733534446219923
2471,247,"m",12.81,3.67,0,"juvenil",0,0,0,NA,0.644247370483844
2491,249,"m",13.69,4.27,0,"juvenil",0,0,0,NA,1.62640520358071
2511,251,"m",12.44,3.54,0,"juvenil",0,0,0,NA,0.231294645204479
2521,252,"m",10.57,1.97,0,"juvenil",0,0,0,NA,-1.85579075012636
2561,256,"m",12.45,3.49,0,"juvenil",0,0,0,NA,0.242455529671488
2621,262,"m",11.41,2.23,0,"juvenil",0,0,0,NA,-0.918276454897534
2631,263,"m",13.15,3.81,0,"juvenil",0,0,0,NA,1.02371744236218
2661,266,"m",10.85,1.86,0,"juvenil",0,0,0,NA,-1.54328598505009
2701,270,"m",12.55,3.69,0,"juvenil",0,0,0,NA,0.354064374341588
2731,273,"m",12.69,3.67,0,"juvenil",0,0,0,NA,0.510316756879725
2781,278,"m",12.83,3.48,0,"juvenil",0,0,0,NA,0.666569139417863
2831,283,"m",12.86,3.75,0,"juvenil",0,0,0,NA,0.700051792818892
2841,284,"m",9.97,1.15,0,"juvenil",0,0,0,NA,-2.52544381814695
2861,286,"m",12.5,3.89,0,"juvenil",0,0,0,NA,0.298259952006538
2871,287,"m",11.23,1.76,0,"juvenil",0,0,0,NA,-1.11917237530371
2911,291,"m",12.4,3.78,0,"juvenil",0,0,0,NA,0.18665110733644
2921,292,"m",13.56,4.27,0,"juvenil",0,0,0,NA,1.48131370550958
2931,293,"m",13.35,3.97,0,"juvenil",0,0,0,NA,1.24693513170237
2961,296,"m",12.97,3.87,0,"juvenil",0,0,0,NA,0.822821521956002
2981,298,"m",12.21,3.74,0,"juvenil",0,0,0,NA,-0.0254056975367459
3001,300,"m",12.75,3.88,0,"old",0,0,0,NA,0.577282063681784
3021,302,"m",13.35,4.02,0,"juvenil",0,0,0,NA,1.24693513170237
3041,304,"m",11.72,2.43,0,"old",0,0,0,NA,-0.572289036420228
3051,305,"m",12.68,3.94,0,"juvenil",0,0,0,NA,0.499155872412715
3061,306,"m",12.08,2.12,0,"juvenil",0,0,0,NA,-0.170497195607875
3081,308,"m",13.39,3.64,0,"juvenil",0,0,0,NA,1.29157866957041
3101,310,"m",11.02,1.26,0,"juvenil",0,0,0,NA,-1.35355094911092
3111,311,"m",11.76,3.19,0,"juvenil",0,0,0,NA,-0.52764549855219
3121,312,"m",11.95,2.38,0,"juvenil",0,0,0,NA,-0.315588693679003
3251,325,"m",12.87,3.32,0,"juvenil",0,0,0,NA,0.711212677285902
3271,327,"m",13.36,3.84,0,"juvenil",0,0,0,NA,1.25809601616938
3281,328,"m",13.9,3.94,0,"juvenil",0,0,0,NA,1.86078377738792
3401,340,"m",12.25,3.34,0,"old",0,0,0,NA,0.0192378403312925
3481,348,"m",12.57,3.29,0,"juvenil",0,0,0,NA,0.376386143275608
3531,353,"m",11.82,3.45,0,"juvenil",0,0,0,NA,-0.46068019175013
3561,356,"m",12.05,2.63,0,"juvenil",0,0,0,NA,-0.203979849008904
3571,357,"m",12.84,3.88,0,"juvenil",0,0,0,NA,0.677730023884873
3601,360,"m",12.56,3.61,0,"juvenil",0,0,0,NA,0.365225258808598
3691,369,"m",13.11,3.69,0,"juvenil",0,0,0,NA,0.979073904494138
3721,372,"m",11.17,1.71,0,"juvenil",0,0,0,NA,-1.18613768210577
3741,374,"m",12.76,3.46,0,"juvenil",0,0,0,NA,0.588442948148794
3761,376,"m",11.74,1.93,0,"juvenil",0,0,0,NA,-0.549967267486209
3791,379,"m",13.22,4.04,0,"juvenil",0,0,0,NA,1.10184363363125
382,382,"m",12.39,3.63,0,"intermediate",0,0,0,NA,0.175490222869431
386,386,"m",10.29,0.88,0,"juvenil",0,0,0,NA,-2.16829551520264
387,387,"m",10.73,0.99,0,"juvenil",0,0,0,NA,-1.6772165986542
390,390,"m",10.22,1.18,0,"juvenil",0,0,0,NA,-2.2464217064717
391,391,"m",13.03,4.12,0,"juvenil",0,0,0,NA,0.889786828758059
392,392,"m",12.26,3.44,0,"juvenil",0,0,0,NA,0.0303987247983021
394,394,"m",11.47,NA,0,"juvenil",0,0,0,NA,-0.851311148095474
395,395,"m",13.84,4.03,0,"juvenil",0,0,0,NA,1.79381847058586
397,397,"m",10.72,1.21,0,"juvenil",0,0,0,NA,-1.68837748312121
399,399,"m",10.24,1.06,0,"juvenil",0,0,0,NA,-2.22409993753769
401,401,"m",11.08,1.89,0,"juvenil",0,0,0,NA,-1.28658564230886
405,405,"m",10.82,1.43,0,"juvenil",0,0,0,NA,-1.57676863845111
407,407,"m",11.78,2.53,0,"juvenil",0,0,0,NA,-0.505323729618171
408,408,"m",9.95,0.86,0,"juvenil",0,0,0,NA,-2.54776558708097
410,410,"m",13.06,3.59,0,"juvenil",0,0,0,NA,0.92326948215909
422,422,"m",11.85,3.04,0,"juvenil",0,0,0,NA,-0.427197538349102
423,423,"m",12.39,3.43,0,"juvenil",0,0,0,NA,0.175490222869431
425,425,"m",11.82,3.56,0,"juvenil",0,0,0,NA,-0.46068019175013
426,426,"m",12.62,2.67,0,"juvenil",0,0,0,NA,0.432190565610656
430,430,"m",12.65,4,0,"juvenil",0,0,0,NA,0.465673219011686
431,431,"m",10.74,1.14,0,"old",0,0,0,NA,-1.66605571418719
432,432,"m",11.87,2.39,0,"juvenil",0,0,0,NA,-0.404875769415082
433,433,"m",13.51,4.02,0,"juvenil",0,0,0,NA,1.42550928317453
435,435,"m",11.41,1.79,0,"old",0,0,0,NA,-0.918276454897534
439,439,"m",10.24,1.06,0,"old",0,0,0,NA,-2.22409993753769
441,441,"m",12.42,3.5,0,"juvenil",0,0,0,NA,0.20897287627046
443,443,"m",10.8,1.88,0,"juvenil",0,0,0,NA,-1.59909040738513
445,445,"m",12.67,4.06,0,"juvenil",0,0,0,NA,0.487994987945706
446,446,"m",11.99,2.53,0,"juvenil",0,0,0,NA,-0.270945155810963
447,447,"m",11.38,1.96,0,"old",0,0,0,NA,-0.951759108298563
450,450,"m",12.5,3.59,0,"juvenil",0,0,0,NA,0.298259952006538
453,453,"m",12.96,3.6,0,"juvenil",0,0,0,NA,0.811660637488992
456,456,"m",12.94,3.46,0,"juvenil",0,0,0,NA,0.789338868554971
457,457,"m",13.44,3.8,0,"juvenil",0,0,0,NA,1.34738309190546
458,458,"m",12.54,3.81,0,"juvenil",0,0,0,NA,0.342903489874577
461,461,"m",13.01,3.2,0,"juvenil",0,0,0,NA,0.86746505982404
467,467,"m",12.86,3.4,0,"intermediate",0,0,0,NA,0.700051792818892
470,470,"m",13.14,3.55,0,"juvenil",0,0,0,NA,1.01255655789517
473,473,"m",11.65,2.42,0,"juvenil",0,0,0,NA,-0.650415227689297
474,474,"m",10.37,1.37,0,"juvenil",0,0,0,NA,-2.07900843946656
476,476,"m",13.38,3.76,0,"old",0,0,0,NA,1.28041778510341
481,481,"m",12.8,3.62,0,"juvenil",0,0,0,NA,0.633086486016834
482,482,"m",11.89,3.01,0,"juvenil",0,0,0,NA,-0.382554000481061
484,484,"m",13.29,3.89,0,"juvenil",0,0,0,NA,1.17996982490031
486,486,"m",12.58,3.73,0,"juvenil",0,0,0,NA,0.387547027742617
489,489,"m",13.85,3.91,0,"juvenil",0,0,0,NA,1.80497935505287
491,491,"m",13.25,3.87,0,"juvenil",0,0,0,NA,1.13532628703228
492,492,"m",13.08,3.92,0,"old",0,0,0,NA,0.945591251093109
496,496,"m",13.08,4.03,0,"juvenil",0,0,0,NA,0.945591251093109
498,498,"m",11.07,1.3,0,"juvenil",0,0,0,NA,-1.29774652677587
505,505,"m",12.89,3.71,0,"juvenil",0,0,0,NA,0.733534446219923
506,506,"m",11.77,2.54,0,"juvenil",0,0,0,NA,-0.51648461408518
507,507,"m",12.61,3.53,0,"juvenil",0,0,0,NA,0.421029681143646
514,514,"m",13.02,3.8,0,"old",0,0,0,NA,0.87862594429105
515,515,"m",12.26,3.17,0,"juvenil",0,0,0,NA,0.0303987247983021
516,516,"m",12.78,3.84,0,"juvenil",0,0,0,NA,0.610764717082813
518,518,"m",13.11,3.91,0,"old",0,0,0,NA,0.979073904494138
520,520,"m",12.34,3.48,0,"juvenil",0,0,0,NA,0.119685800534381
522,522,"m",13.45,3.98,0,"juvenil",0,0,0,NA,1.35854397637247
526,526,"m",13.51,3.41,0,"juvenil",0,0,0,NA,1.42550928317453
534,534,"m",12.79,3.69,0,"old",0,0,0,NA,0.621925601549823
535,535,"m",12.77,3.46,0,"intermediate",0,0,0,NA,0.599603832615804
538,538,"m",13.87,4.02,0,"intermediate",0,0,0,NA,1.82730112398689
543,543,"m",11.8,2.24,0,"juvenil",0,0,0,NA,-0.48300196068415
548,548,"m",12.61,3.99,0,"old",0,0,0,NA,0.421029681143646
549,549,"m",12.11,3.03,0,"old",0,0,0,NA,-0.137014542206846
551,551,"m",12.98,3.95,0,"juvenil",0,0,0,NA,0.833982406423011
552,552,"m",12.07,2.97,0,"intermediate",0,0,0,NA,-0.181658080074884
553,553,"m",10.99,1.6,0,"old",0,0,0,NA,-1.38703360251195
562,562,"m",13.04,3.82,0,"juvenil",0,0,0,NA,0.900947713225069
563,563,"m",12.2,2.74,0,"old",0,0,0,NA,-0.0365665820037575
564,564,"m",10.31,0.84,0,"old",0,0,0,NA,-2.14597374626862
565,565,"m",11.01,1.76,0,"juvenil",0,0,0,NA,-1.36471183357793
566,566,"m",13.01,3.94,0,"juvenil",0,0,0,NA,0.86746505982404
570,570,"m",11.03,1.35,0,"juvenil",0,0,0,NA,-1.34239006464391
572,572,"m",12.03,3.09,0,"juvenil",0,0,0,NA,-0.226301617942925
581,581,"m",13.26,4.04,0,"juvenil",0,0,0,NA,1.14648717149929
582,582,"m",12.18,3.1,0,"juvenil",0,0,0,NA,-0.0588883509377767
585,585,"m",13.75,4.07,0,"juvenil",0,0,0,NA,1.69337051038277
586,586,"m",13.08,4.01,0,"old",0,0,0,NA,0.945591251093109
589,589,"m",12.73,3.45,0,"juvenil",0,0,0,NA,0.554960294747765
590,590,"m",13.24,3.83,0,"juvenil",0,0,0,NA,1.12416540256527
595,595,"m",12.85,3.8,0,"juvenil",0,0,0,NA,0.688890908351882
606,606,"m",13.17,3.74,0,"old",0,0,0,NA,1.0460392112962
609,609,"m",12.74,3.94,0,"old",0,0,0,NA,0.566121179214775
611,611,"m",13.39,3.78,0,"juvenil",0,0,0,NA,1.29157866957041
612,612,"m",12.26,3.54,0,"old",0,0,0,NA,0.0303987247983021
613,613,"m",11.87,3.09,0,"intermediate",0,0,0,NA,-0.404875769415082
617,617,"m",11,1.69,0,"old",0,0,0,NA,-1.37587271804494
619,619,"m",11.66,2.13,0,"juvenil",0,0,0,NA,-0.639254343222288
622,622,"m",11.65,1.73,0,"juvenil",0,0,0,NA,-0.650415227689297
624,624,"m",13.16,4.22,0,"juvenil",0,0,0,NA,1.03487832682919
625,625,"m",12.83,3.81,0,"juvenil",0,0,0,NA,0.666569139417863
626,626,"m",12.03,3.27,0,"intermediate",0,0,0,NA,-0.226301617942925
629,629,"m",13.18,3.97,0,"juvenil",0,0,0,NA,1.05720009576321
630,630,"m",13.61,4.19,0,"juvenil",0,0,0,NA,1.53711812784463
632,632,"m",12.56,3.46,0,"old",0,0,0,NA,0.365225258808598
633,633,"m",11.66,2.55,0,"old",0,0,0,NA,-0.639254343222288
634,634,"m",11.99,3.23,0,"old",0,0,0,NA,-0.270945155810963
635,635,"m",13.3,3.62,0,"juvenil",0,0,0,NA,1.19113070936733
636,636,"m",11.65,2.18,0,"old",0,0,0,NA,-0.650415227689297
638,638,"m",12.32,3.63,0,"intermediate",0,0,0,NA,0.0973640316003617
639,639,"m",12.44,3.51,0,"juvenil",0,0,0,NA,0.231294645204479
